,id,title,sourceUrl,addTime
0,1ece0433b77344ec97afa695338b4195,布里斯托大学3+1本硕连读项目分享会“学长学姐对你说”活动通知,http://mp.weixin.qq.com/s?__biz=MzA3NjgxNzYzNw==&mid=2682768942&idx=1&sn=121d10ba612131749900b10271d92ef9&chksm=85481ba4b23f92b26dee03c2106de4ed8200c2e9a61c394210a516c480e1f25fdcbb669d9ce9#rd,2024-01-22T11:43:01
1,c70747dd9b904119afe39514a3a97909,来了，成电早新闻（2024.01.22）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549249&idx=1&sn=8d33ee66ad8a103067922bbf969b23fa&chksm=e81ac280df6d4b968aa8d9eff18a6dbd5cc3962433a265d6a4103a5fdd9dc9beb556d267f7e6#rd,2024-01-22T07:00:10
2,e530704bdc784de1b314dd58ce9cd427,电子科大机关党委举行2023年度党支部书记抓党建工作述职评议考核会,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549249&idx=2&sn=100f13d09898f1f87c439c39c1663310&chksm=e81ac280df6d4b96cf5281be4a123ed618ce5f4d04a50e592060cf807d0a61eb06e0a32d1c13#rd,2024-01-22T07:00:09
3,8d8f5262dc02442f89dd097ad2b0d078,学校举行第六届“平安成电卫士”表彰大会,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91448,2024-01-22T00:00:00
4,b5b5f92a5d1a402ba3c371a1784b240c,学校召开2024年教职工因公出国（境）工作小组会议,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91439,2024-01-22T00:00:00
5,79a2176d3f5b43d9bd42c577eb0d7591,走进华严洞窟数字化（二）｜华严洞浮雕3D打印,http://mp.weixin.qq.com/s?__biz=MzA4MTQ5MzgyOA==&mid=2654399382&idx=1&sn=0ed36d77ea5f967d7be643649723f73e&chksm=845661bdb321e8ab3cde172a7c726acfd9553d3d95d44ed6897c815886582090c17c63b32649#rd,2024-01-21T23:37:04
6,80c08d8954764d1fbfa7653c86621167,来了，成电早新闻（2024.01.21）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549219&idx=1&sn=1797e7352441adbacd81ae8933859dda&chksm=e81ac2e2df6d4bf43992807c230c58f10390afe7d812dc197e8d2a2a8d05512b89c2693cdbb4#rd,2024-01-21T07:00:10
7,239e5f076e294a4a8a48ceae1fb1c0b1,电子科大离退休教职工迎新春文艺汇演隆重举行,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549219&idx=2&sn=d8097ec973e7c3417e814708e5ae5606&chksm=e81ac2e2df6d4bf4ec372c2a53480c18fe8cd6cec9e14f89f8d5c680b29377d134389450487c#rd,2024-01-21T07:00:09
8,6defacf3aa54409896d13c3325e58f65,走进华严洞窟数字化（一）｜华严洞扫描与沉浸式展示,http://mp.weixin.qq.com/s?__biz=MzA4MTQ5MzgyOA==&mid=2654399373&idx=1&sn=f0626bb915ad9b4b890e6a4039f13627&chksm=845661a6b321e8b0fedc6b47b17153c562569f59cdbe70c3ffdefa3a487ad5272b7c7cabe1dc#rd,2024-01-20T23:13:50
9,a580743e3cfe457aa276542248ccaa2e,放假啦！请查收教务处2024年寒假工作安排！,http://mp.weixin.qq.com/s?__biz=MzI3MTIxNTgxNA==&mid=2650811064&idx=1&sn=f070d08986a7d2cfb5695017c1fe69d3&chksm=f131b711c6463e07e53b3f51b8ca8be2717e90a7bc6eb505d191b6adb4f4e2f047dd47166b52#rd,2024-01-20T16:34:18
10,c586fc0570544a71a64daf297fbc17b2,来了，成电早新闻（2024.01.20）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549170&idx=1&sn=65600ad1e3e5ba8071d44559e4c40bb4&chksm=e81ac333df6d4a2504c561c669456909735dc365de452f8b887605e7aea20c33700bcc1f1d2a#rd,2024-01-20T07:00:10
11,7700c04214ac4ed49bdd0699240be2be,四川省政府参事室主任崔志伟看望慰问电子科技大学童玲教授,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549170&idx=2&sn=d2f7c4ba1660e1a7c653e61ae0455583&chksm=e81ac333df6d4a25d35ccddb1e5376422c6ca628c3a6e6c78bb9be0cd2e5b9cbcde6d0a26422#rd,2024-01-20T07:00:09
12,cda44625b155445c8026016c3b3ca78c,久久为功，绘就平安成电绚丽画卷,http://mp.weixin.qq.com/s?__biz=MzIyOTU4MzkwMQ==&mid=2247489586&idx=2&sn=f9c442247d2c361fa7b0615dee908fb1&chksm=e8412540df36ac5609483fec229a0a7cf8c43707f6334ab3373afdcdb1e81a7d918ec3e49c67#rd,2024-01-19T22:44:07
13,19c2de840ecd423d86f0eba0ea9ff77b,关于钢琴小屋寒假开放时间安排的通知,http://mp.weixin.qq.com/s?__biz=MzA4MTQ5MzgyOA==&mid=2654399347&idx=1&sn=ace2fcb4fba3516722a50931aed21618&chksm=84566158b321e84ef950e13fe243b292969506a46fe962e92dc8d07603aa9bf086c3c9059e83#rd,2024-01-19T22:40:21
14,11b9737d454142a28cf6452f701ccbe9,成电师想（79）︱韩洪：心有大我 行向大师,http://mp.weixin.qq.com/s?__biz=MzA3NzQ2MTMxMw==&mid=2448829483&idx=1&sn=d62ffb8b2cb38bf9d06768884744d98b&chksm=8b532e05bc24a7137657d6fb2cdd9e90100653dc6f98300c7a6354964220a5acad2a0ad1a8c7#rd,2024-01-19T16:39:29
15,b62a4661067a42b1b7a247571910a0a7,清水河校区寒假停电通知 (1月20日起),http://mp.weixin.qq.com/s?__biz=MzIxMzgxOTgxMg==&mid=2247524802&idx=2&sn=ccf85987131f5a3da6fa083462cd23b9&chksm=97b32909a0c4a01f7e19130d8079528121d4ed8fb497b78677d26fb26ee933c55f6e972210bc#rd,2024-01-19T14:07:50
16,6800793f709b483b81b11073a4c3f418,高考选科不迷茫，讲座时间地点确定！,http://mp.weixin.qq.com/s?__biz=MzA4NTUwNzM3Mg==&mid=2657634250&idx=1&sn=34a0d8f634c65967e2a27e983c9e3f45&chksm=844a0b89b33d829f31466771d72b801a1ac2b628d844d5d2002436afee360163da2363805194#rd,2024-01-19T10:06:16
17,0aec9eac55554a93b60c7ea3b9706422,来了，成电早新闻（2024.01.19）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549128&idx=1&sn=adbefee50a2961812b7e6169a9144434&chksm=e81ac309df6d4a1fa22fd68e379b594e57a96294b777ef97d7fbaa21f5aca1549d873bda32f3#rd,2024-01-19T07:00:10
18,5a15c54da8404cd6b2c43e1e01659116,电子科大召开人大代表、政协委员2024年工作交流会,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549128&idx=2&sn=844de5914a1fb203467827100ebdf378&chksm=e81ac309df6d4a1f8a29f664ebccd32df8bb8bd4e4d43e019e92882d1c4b89fba42c60402759#rd,2024-01-19T07:00:09
19,bc8421e2255c4fc89273fe06de3ed6de,2024年寒假各单位值班表（汇总）,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91444,2024-01-19T00:00:00
20,a088cf17f50d46a69ef77f86d0e2ecba,关于做好2024年学校寒假安全工作的通知,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91446,2024-01-19T00:00:00
21,77e819b5a1bc40fda86768bd0f12163f,校领导带队开展寒假前实验室安全检查,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91437,2024-01-19T00:00:00
22,209c1dd63d284732917f5d84bef8f9c9,2024年（第17届）中国大学生计算机设计大赛电子科技大学校内赛来啦！,http://mp.weixin.qq.com/s?__biz=MzI3MTIxNTgxNA==&mid=2650811061&idx=1&sn=3a57d3a7bb6cec6d41f58a36fc0216c5&chksm=f131b71cc6463e0a039d338424c55493cd324b351979810351759441f78c31f98a0c09fcc2ac#rd,2024-01-18T16:25:02
23,6f13f335855f4746b058e20ad6cb9d32,国家公派 | 关于做好2024年国家建设高水平大学公派研究生项目校内选拔工作的通知,http://mp.weixin.qq.com/s?__biz=MzA3NjgxNzYzNw==&mid=2682768897&idx=1&sn=0b5f66aa46aa4eb3fe07bf6537f2bc75&chksm=85481b8bb23f929d24c49862ff0a15608ff5d6ab716e1932cc26dac320b8f3ba21fcbe0b1f66#rd,2024-01-18T15:52:08
24,7464108d743449389bd1644a95b842a5,我校6名成华区政协委员、1篇提案获区政协通报表扬,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247500020&idx=1&sn=2c6ae5a1d0cd644ca7fdca52e742bf44&chksm=f9088e6ece7f0778821773705f77e4bd070928c905842627a618e8a9b15acfc53470f5d768f6#rd,2024-01-18T14:56:49
25,9a2af1fd73a742319799ecab3700307d,表彰+表演！这场迎新春总结会快乐加倍！,http://mp.weixin.qq.com/s?__biz=MzIxMzgxOTgxMg==&mid=2247524748&idx=1&sn=e7843d1667536fe812e908daff786f62&chksm=97b32947a0c4a0511375914295bde1c418056597fc0ba95ea44d292c59f4211ae140e334dacf#rd,2024-01-18T11:29:25
26,0f190c4db9cf4b68a184e1b35e2eade5,第二届中华优秀传统文化视听作品推选展播活动作品征集！,http://mp.weixin.qq.com/s?__biz=MzA4MTQ5MzgyOA==&mid=2654399342&idx=1&sn=9f91d61e6fc02bb4781810324267a2d7&chksm=84566145b321e85369040d48a64aca3a1d908670d9e2a962c13a75011c818c559382b2f11697#rd,2024-01-18T11:08:28
27,886fef1747e1446a83f13ed7baa50218,期末放松下，龙湖请你看电影,http://mp.weixin.qq.com/s?__biz=MzA4NTUwNzM3Mg==&mid=2657634231&idx=1&sn=80ab10cb396db308ca5c2428047b86a8&chksm=844a0bf4b33d82e29a3f94ecee29ebf28724f6ff4c471ba454f5fa81738dbf5b9a87d10341b1#rd,2024-01-18T09:55:49
28,35ea923c5e57497885a7a45e30c58b52,好消息，我校职称证书可在线打印了！,http://mp.weixin.qq.com/s?__biz=MzA3NzQ2MTMxMw==&mid=2448829476&idx=1&sn=b5bee551c26b881f888cadd0cad83b2e&chksm=8b532e0abc24a71c604a0c0972757cb279f2839a2820362e8ce451c8f77a40e87a41725abde0#rd,2024-01-18T09:24:40
29,13b428abf25c4274bf5fb4bb11e1c195,来了，成电早新闻（2024.01.18）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549076&idx=1&sn=db7161a2f03f1409241af88da049ba3c&chksm=e81ac355df6d4a43c7162c1f4c213f2caa69af3b7067b9a945cca18d20a16863a75145bc91e8#rd,2024-01-18T07:00:10
30,91af0bccf98c4dbaaa5c45de5ad05f30,四川省人大常委会副主任祝春秀一行来电子科大调研,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247549076&idx=2&sn=3a49a5019560b06ca0d22e5bcbfdc7a6&chksm=e81ac355df6d4a430bc8b760623122afc9ca3fa1a5c873f20b56aa671255887a623c001e8f11#rd,2024-01-18T07:00:09
31,d1edd774ddfc4a91928f1c4bfab46ddb,2024年寒假期间后勤保障部服务指南,https://hq.uestc.edu.cn/web/detail.jsp?article_id=13183,2024-01-18T00:00:00
32,4b6d78b54f5b46138492437627596d8b,学校召开人大代表、政协委员2024年工作交流会,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91420,2024-01-18T00:00:00
33,4d8c5a4a74f145ee8536d01c55626374,机关党委举行2023年度党支部书记抓党建工作述职评议考核会,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91424,2024-01-18T00:00:00
34,cc59be1abfad4f2a9ea8a054378bfb91,清水河校区 2 号开闭所停电检修通知,https://hq.uestc.edu.cn/web/detail.jsp?article_id=13188,2024-01-18T00:00:00
35,bcc4427e854e460f9a9fd992865e8794,清水河校区 3号、5号、6号开闭所停电检修通知,https://hq.uestc.edu.cn/web/detail.jsp?article_id=13189,2024-01-18T00:00:00
36,ae4e80c375c745c0ab4efc4d9af1f609,清水河校区 4 号、1 号开闭所停电检修通知,https://hq.uestc.edu.cn/web/detail.jsp?article_id=13187,2024-01-18T00:00:00
37,a7d1e692be544fd39a3ce185f71909fb,通识必修课“专业写作基础”课程组举行首期开课期末总结交流会,http://mp.weixin.qq.com/s?__biz=MzI3MTIxNTgxNA==&mid=2650811060&idx=1&sn=d304dc6a5ea1d41974afb83213d387d5&chksm=f131b71dc6463e0bbc92ebff83f2d1ddad04ad9251b50ed7e2a6ef4c7ee47be1e1e7efb1ee8b#rd,2024-01-17T22:25:43
38,c47e633a0ffa420c9258c7067ff5d7e7,【e室同心·寝室微故事】携手相伴，共书华章——清水河学知苑7栋402室,http://mp.weixin.qq.com/s?__biz=MzA3NjM4NDIxNA==&mid=2650801503&idx=1&sn=aa573d343b1974994df8cde7ea404183&chksm=8496b7e6b3e13ef0286789b84c8ab24bfc2f1e2a70ab74c16f126c9b08fe33f04d91274ce5e5#rd,2024-01-17T16:41:12
39,513823a7c16847eda97441277b724f29,【国家公派】2024年创新型人才国际合作培养项目选拔通知合集,http://mp.weixin.qq.com/s?__biz=MzA3NjgxNzYzNw==&mid=2682768890&idx=1&sn=e579cf93f06c3f9c83c9e1e5ded5b476&chksm=85481870b23f916639d9fddec13b1a104197554fdb53ae585b7c54878750ec4fe5def3b38204#rd,2024-01-17T14:28:13
40,cd4122f8a8574a329ecef3be62347bd1,2024年美国罗格斯大学3+2项目报名通知,http://mp.weixin.qq.com/s?__biz=MzA3NjgxNzYzNw==&mid=2682768890&idx=2&sn=3240e2213683ad19d61ffa8bf535ab81&chksm=85481870b23f91662b8a828f2e56c2a0ab0501357852894bf6382295fea302934a4d142c01f4#rd,2024-01-17T14:28:12
41,c1db7bc50e204196bceae353565be1f8,有品荟 | 第92期，招商银行新春送福利啦,http://mp.weixin.qq.com/s?__biz=MzA4NTUwNzM3Mg==&mid=2657634200&idx=1&sn=731bf2fdcd5abcd03a23c3779661349b&chksm=844a0bdbb33d82cdc5e8861a8716de1edce22a90c2cf49664809fa459a57bf4e6ff85742a2d7#rd,2024-01-17T09:25:11
42,d940a8f872534389a9faf8c8d85c2f0c,来了，成电早新闻（2024.01.17）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548993&idx=1&sn=888842f9ee6d014ba6cceac0832155d0&chksm=e81ac380df6d4a960b4194f2e9d2ab589ea08c9f035166f3215063941afda02fe2fed7626f1f#rd,2024-01-17T07:00:10
43,9b4ff242b4cc423b806355afc0738c58,教育部“马工程”首席专家刘书林做客马院“MY读书会”第三期名家讲坛,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548993&idx=2&sn=b5d0ec9edbc875b9bf01f692ea638477&chksm=e81ac380df6d4a967d2caa995a3ac042524034f51f5d091ace8cbdfb5995c3b18153053b9506#rd,2024-01-17T07:00:09
44,c879033b789a46538f1a51a4ab114d64,四川省人大常委会副主任祝春秀一行来校调研,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91423,2024-01-17T00:00:00
45,7b71e23be9b34c098ced5401a6059b93,四川省政府参事室主任崔志伟看望慰问童玲教授,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91414,2024-01-17T00:00:00
46,475af66a83a145b694761bce9e3677e3,学校离退休教职工迎新春文艺汇演隆重举行,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91415,2024-01-17T00:00:00
47,5d071e1a9c1f4eb58a6b72d0e1155a29,通知 | 第十一届“大唐杯”全国大学生新一代信息通信技术大赛报名,http://mp.weixin.qq.com/s?__biz=MzI3MTIxNTgxNA==&mid=2650811047&idx=1&sn=3861146710c64b180a65fb7578caf5fb&chksm=f131b70ec6463e189a2b1b9eb04e766b4939333c14511b6af79a114d7bdadbcc4756bdcde7f1#rd,2024-01-16T22:23:37
48,792f07b6d67b40388fc262364c9dc665,慕银平教授提案入选四川省政协2023年度好提案,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247500005&idx=1&sn=1f8a1c48e8055afb38905e6936dd5b72&chksm=f9088e7fce7f0769bbb942ec70ba618379c4d8447041ee38f5462e2844398ceb0560e8c7850a#rd,2024-01-16T20:07:23
49,01e92a1fae354f6f98fb7ed6399a6a1c,詹恂：用国际传播讲好铸牢中华民族共同体意识的四川故事,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247500005&idx=2&sn=13e5f374be301436f78bc470a2ce62db&chksm=f9088e7fce7f07694c9170b1866720597bfb052a8354cc6f3cee36d5aa01062d74c47c0dbc5a#rd,2024-01-16T20:07:22
50,c6dd0d408c9a40048ec011612bbe8cba,限量送！2024成电专属日历上线！,http://mp.weixin.qq.com/s?__biz=MjM5MzM5MTMwMQ==&mid=2651707462&idx=1&sn=68bfbae09db37608926819959b1dd8f7&chksm=bd6ecfec8a1946faafa232f5c4ec2ccffe723019a9b54a5dd12dad2a8a53da879fc745296eb3#rd,2024-01-16T16:46:18
51,e3098903b3e34969ab4490288f764042,有家成电的2023，我把我唱给你听,http://mp.weixin.qq.com/s?__biz=MzA4NTUwNzM3Mg==&mid=2657634199&idx=1&sn=01a76138d1d51911886d1448da2f8e5c&chksm=844a0bd4b33d82c2d18a44607d9ce305def4a946c5a3665711959a62f271b165c6067f8e2e49#rd,2024-01-16T09:44:47
52,71d5249a3f964c108d42fb32c341fb37,来了，成电早新闻（2024.01.16）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548952&idx=1&sn=51b880c1f47d5bafc3280c67f5d0f3ef&chksm=e81ac3d9df6d4acf09f8d94b9a0c294bfef57fe7d8de3be86578010a47cb3803ee644d780b75#rd,2024-01-16T07:00:10
53,abcdc112583a40768272f4d3fab7157f,电子科大承办第二十一届中国国际软件合作洽谈会并主办有关活动,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548952&idx=2&sn=7d38b0e40c7f82277e184b3e7478d56b&chksm=e81ac3d9df6d4acfb037de8abb53a5da73c4495a22ec6234e632c3cc07aff69f9491b14e264b#rd,2024-01-16T07:00:09
54,3ce23aa627fe483789900313a4bab3fd,清水河校区树木移栽通知,https://hq.uestc.edu.cn/web/detail.jsp?article_id=13144,2024-01-16T00:00:00
55,d55db1bc7fc24d688d34d8d7ad1ba136,《求是》杂志发表习近平重要文章,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247499993&idx=1&sn=c27f4e17200198278dce0774ec0e9688&chksm=f9088e43ce7f075519e1cb1c43b003649ac20792f9da7147e79aeb03a2f09ca369b2379edf31#rd,2024-01-15T20:09:47
56,8d572093254947efbab935662a2e7e5a,头版头条＋署名文章！中国教育报点赞我电这件事！,http://mp.weixin.qq.com/s?__biz=MzI3MTIxNTgxNA==&mid=2650811045&idx=1&sn=f2541bc63b79cf2ac96fcec09f6bdf26&chksm=f131b70cc6463e1a1c20ea9d80f1bb3f9f89cb3a9a688cc55995570cadee478d1c4b557ae203#rd,2024-01-15T19:00:10
57,e69d0acaa7d8490586a99e3939d2d6aa,【e室同心·寝室微故事】同窗相伴，共创回忆——学知苑4栋404室,http://mp.weixin.qq.com/s?__biz=MzA3NjM4NDIxNA==&mid=2650801500&idx=1&sn=306d6efa6e20619e35b143266743247f&chksm=8496b7e5b3e13ef352f67de5e7af6cf0e80871dd51905615709c35378e6868a907821d275895#rd,2024-01-15T18:33:50
58,f051dac8fcd14b0d955f3a113e73654b,电子科技大学教职工子女2024年春季学期周末托管报名正式开始！,http://mp.weixin.qq.com/s?__biz=MzA4NTUwNzM3Mg==&mid=2657634194&idx=1&sn=be6acd5b3b454136431faa95565250d4&chksm=844a0bd1b33d82c71e29a1ce7213816098839b9c6def4c4f3269de7633f7f4084c7a87f9ddaf#rd,2024-01-15T14:06:38
59,84e4bca4510442d0b905497bd5b183c0,【国家公派】2024年国家建设高水平大学公派研究生项目宣讲答疑会通知,http://mp.weixin.qq.com/s?__biz=MzA3NjgxNzYzNw==&mid=2682768851&idx=1&sn=feafd6f7ed8553304dc621883ee7c749&chksm=85481859b23f914fdc77950eddb59441b2406baaa46fc88ab85fe267fa1c5ed55f10d13217d1#rd,2024-01-15T10:59:46
60,6ce30c90c93e43cc9482f660d409dbc0,来了，成电早新闻（2024.01.15）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548916&idx=1&sn=71660de338e4424554f8031512d1f9bb&chksm=e81afc35df6d75237cffe184ccd2bbdf3689183318fc08e239157a6b08f1025d5854ee160d95#rd,2024-01-15T07:00:10
61,ebfc1649f2cc46d69ddea18701e7aa94,电子科大召开2023年度二级党组织书记抓基层党建工作述职评议考核会,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548916&idx=2&sn=faea34ea74d3db2045540192b89ea8ba&chksm=e81afc35df6d75233ba6d752c9ea84982544c1da5b5221d42666a206aeb8f0763c3ef50f3ee7#rd,2024-01-15T07:00:09
62,b0e92a4ad4404be48428059e1e1a15fb,关于学子、紫荆等部分餐厅暂停供餐的通知,https://hq.uestc.edu.cn/web/detail.jsp?article_id=13123,2024-01-15T00:00:00
63,55d81e553d2e4b1dbd4d2f04904342c3,电子科技大学2023年度新闻宣传工作先进单位、先进个人评选结果公示,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91413,2024-01-15T00:00:00
64,7156150081324b77b75e782ec8d4532e,农工党电子科大总支召开换届选举大会,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247499987&idx=2&sn=510922a1e73d7d0c72a540481b795c7a&chksm=f9088e49ce7f075fb8ffa0bbc9f1c9bb215652541933c76de3161842519fc5fe4713fa34f249#rd,2024-01-14T12:42:05
65,fd3e938056ac4cfeb05fccc18f26203f,来了，成电早新闻（2024.01.14）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548897&idx=1&sn=32174146f718ee64a8d87095166b5300&chksm=e81afc20df6d7536b9a4fd49b286bfc709c83b60b1e5f8399a1e097c0247b2c8d1e5e378ae01#rd,2024-01-14T07:00:10
66,30aadc80e6a746dc87ee9a1f9c22dea8,图解！2024，教育要干7件事,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548897&idx=2&sn=8ac10a5b8b5ea226cb49dd129b68d0f5&chksm=e81afc20df6d7536eaad90d340834929a576156f1a06f6704059199b611f1f4bc9daaaadfaa4#rd,2024-01-14T07:00:09
67,051486f6a0a64e54968c5a21e2922be4,关于2024年寒假期间暂停两校区方便通道的通知,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91405,2024-01-14T00:00:00
68,4e4769d19a6d40b2a353951c89dc3c45,关于协调成都公交集团公交进校送站的通知,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91409,2024-01-14T00:00:00
69,218337f93de74f4795ca5ecfd3c553c9,学校召开2023年度二级党组织书记抓基层党建工作述职评议考核会,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91406,2024-01-14T00:00:00
70,d18af33a91444b95825cfaee85e5add9,暖心！专车送站，成电定制！,http://mp.weixin.qq.com/s?__biz=MjM5MzM5MTMwMQ==&mid=2651707167&idx=1&sn=788ff6d1231b9b5f4aafcf4cb214f306&chksm=bd6ec0b58a1949a3834068a4f799e1c535b101738549d377f24eca4b7abe5af424883d2fae80#rd,2024-01-13T20:39:09
71,a1fbab5f1757489395aa32fbbed33243,周涛教授、周世杰教授荣获四川省政协“同心共建现代化四川”专项行动2023年度先进委员,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247499977&idx=2&sn=a1e4718b34f52be7dae487d602a304e5&chksm=f9088e53ce7f0745105a9dc33004b8384def8e74f18d85806676fbff69225344c3213650089f#rd,2024-01-13T19:30:22
72,92bb65b959584016af1ade5a09551e7f,四川省人民政府参事室主任崔志伟看望慰问童玲教授,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247499977&idx=1&sn=bbe41dc02cc7940c3d3b7c3f99e45d88&chksm=f9088e53ce7f0745e451a7ce494db2cd193d76618d61a610f4d7b28a1c00d47a141112381308#rd,2024-01-13T19:30:22
73,0f613b76354848cdad1ea1f28aae1930,来了，成电早新闻（2024.01.13）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548869&idx=1&sn=cc0868a163829c0cc5866374f9e1aede&chksm=e81afc04df6d75121de858c411f74b96e29a37aa1548fb71880088b712936b7b8876325587f4#rd,2024-01-13T07:00:10
74,779cf5021dd84cd097671c482d8c8d52,法国政要考察团访问电子科技大学,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548869&idx=2&sn=822709218e7720b24315c86570d88d5c&chksm=e81afc04df6d7512299e7e307fbac8dfa022031e9d90cdd75a1d65a829345ca990faafae3ce8#rd,2024-01-13T07:00:09
75,1c4c960af0df401abe33afa25e7e1808,国家级教学名师杨建宇教授：倾情探索“新工科” 激活成电“发烧友”,http://mp.weixin.qq.com/s?__biz=MzI3MTIxNTgxNA==&mid=2650811029&idx=1&sn=65543f14fd0889ce18e724e4feb0c660&chksm=f131b73cc6463e2ad9c5eb592478b074ae556e9b8185dd8aa187b95c774234c0c5d6d2fbd2a6#rd,2024-01-12T20:57:11
76,28a03b73d2d841799a3ae0bbc866f0f9,九三学社电子科大委员会召开换届大会,http://mp.weixin.qq.com/s?__biz=MzUwOTk3NTU0MQ==&mid=2247499969&idx=1&sn=840d137f50c1d920c389e49fbd68f19e&chksm=f9088e5bce7f074de40bce682b28674559e2d1e2dca85522c714ee577bd49ad990131c80c170#rd,2024-01-12T19:32:34
77,07f8a4e51eb74394aa1082b8413f20ed,你们就是zhui棒的！,http://mp.weixin.qq.com/s?__biz=MzIxMzgxOTgxMg==&mid=2247524570&idx=1&sn=bfe332e4195fa04e218e808b3028df99&chksm=97b32811a0c4a107a38a24af97d61ba61b45a8b295848df7ad8e8d4e9b90af4b635a33ce1ac7#rd,2024-01-12T15:41:23
78,c16403f6bcc248a0a1c1401bb87ccb51,以青春，致成电 | 第一届“电子科大教职工子女才艺展演”圆满结束,http://mp.weixin.qq.com/s?__biz=MzA4NTUwNzM3Mg==&mid=2657634151&idx=1&sn=91b6ed8bd7f3619b8479ae2f9b30da04&chksm=844a0b24b33d823258834d2a4ccbb3d1cdd425578978ca2ccf4854de513c47292afb61843fe2#rd,2024-01-12T12:39:13
79,acf4d3dd4b2f437cab13e8de2c01ae32,来了，成电早新闻（2024.01.12）,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548820&idx=1&sn=69f32806c87ed585fd362f5ff0e445e7&chksm=e81afc55df6d754355eb0ffc56491fcd41f388de0f5fbddc0e66fc141afabe077ad228724133#rd,2024-01-12T07:00:10
80,3ccfc916a221445ea0e85a04e4e78e17,电子科技大学举行2023年度本科生“十佳辅导员”答辩会,http://mp.weixin.qq.com/s?__biz=MzIyMzgxMTI0Ng==&mid=2247548820&idx=2&sn=de256c09ca54d60bb80cd2592e543644&chksm=e81afc55df6d7543b54ced9318004054eb68b3a3e786838fcc773890ec48c283cf98d9371b91#rd,2024-01-12T07:00:09
81,265ea1f0067b4e048fe92aa8b0f4393e,关于2024年寒假、春节期间有关工作安排的通知,https://news.uestc.edu.cn/?n=UestcNews.Front.DocumentV2.ArticlePage&Id=91399,2024-01-12T00:00:00
